Phase;Site id;Municipality;Site name;Collection;Main number;Subnumber;p;i;z;Category;Type;Subtype;Subtype 2;Subtype (Finnish);Certainty;Count (1-10);Count (10-100);Count (>100);Main temper (Finnish);Other tempers (Finnish);Preroman IA;Early Roman IA;Late Roman IA;Migration period;Merovingian period;Viking period;Crusade period;1100-1300;1400-1500;Settlement site;Cremation cemetery;Inhumation cemetery;Cairn;Stray find;Hoard;Other context;Decoration;Wave motif;Grid motif;Cord impression;Decoration elements (Finnish);Wall thickness 1 (mm);Wall thickness 2 (mm);Rim thickness 1 (mm);Rim thickness 2 (mm);Other notes (Finnish);Crust;;Photo ID
IA;538010001;Nousiainen;Isotalo;KM;14666;5;6733920;3234633;;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;1;FALSE;FALSE;TRUE;Kivimurska;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;Tasapintaisia reunoja,;FALSE;;KM 14666_5
IA;82010067;Hattula;Puotila;KM;15173;5;6772470;3359952;88;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;1;TRUE;FALSE;FALSE;Kivimurska;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;FALSE;;KM 15173_5
IA;853010004;Turku;Ristimäki I-II;KM;6746;6;6715057;3243429;20;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;FALSE;FALSE;TRUE;kivimurska;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;6;;6;4;Kivimurskasekoitteisia koristeettomia saviastianpaloja.;FALSE;;KM 6746_6
IA;536010025;Nokia;Pihlajamäki;KM;14199;6;6824876;3315406;110;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;1;TRUE;FALSE;FALSE;Hiekka;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;6;;;;;FALSE;;KM 14199_6
IA;908010001;Valkeakoski;Rapola;KM;15188;6;6792119;3341979;110;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;FALSE;FALSE;TRUE;"Kivimurska; kivirouhe";;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;eläinten hampaita, kuutiokiviä, savikiekon palanen, alanr :6, :29 keramiikka hyvin karkeaa, mahdollisesti karstaa joissakin paloissa - ei paljon;FALSE;;KM 15188_6
IA;602010010;Kaarina;Myrskylinna;KM;16234;6;6709593;3252085;10;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;;TRUE;FALSE;FALSE;Hiekka;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;"Syvä aaltoviiva; kaksi viivaa";5;;;;Ruskea, sileä pinta;FALSE;;KM 16234_6
IA;853010005;Turku;Kirkkomäki;KM;19272;6;6715213;3241394;13;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;1;TRUE;FALSE;FALSE;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;Ristikkokuvio;7;11;;;Tumma, kiiltävä pinta. Kiiltävä tiivis sisäpinnaltakin;FALSE;;KM 19272_6
IA;908010022;Valkeakoski;Uittamon Riihimäki;KM;15141;7;6788131;3340294;85;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;1;TRUE;FALSE;FALSE;Hiekka;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;8;9;;;"Tummapintainen; sileäpintainen";FALSE;;KM 15141_7
IA;853010016;Turku;Kaerla Mulli;KM;16576;7;6716477;3240756;22;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;;FALSE;TRUE;FALSE;hiekka;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Ristikkoviiva;7;;;;Kolmen viivan muodostama suora viiva, alla ristikkoviivavyöhyke, siinkin kolme viivaa kerrallaan;FALSE;;KM 16576_7
IA;109010032;Hämeenlinna;Varikkoalue 5;KM;20992;7;6768140;3364400;84;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;1;FALSE;TRUE;FALSE;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;5;7;;;Karkeaa yleiskeramiikkaa, sisäpinnalla karstaa;TRUE;;KM 20992_7
IA;853010004;Turku;Ristimäki I-II;KM;6746;8;6715057;3243429;20;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;FALSE;FALSE;TRUE;kivimurska;palanut luu;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;7;;6;4;Paloja ohuista astioista. Useita reunapaloja.Joissa tasainen tai hieman pyöristetty reuna. Pinnat pääosin ruskeita. Yhdessä palassa sekoitteena palanutta luuta.;FALSE;;KM 6746_8
IA;83010009;Hämeenlinna;Lentolankärki 7;KM;14264;8;6794110;3360105;96;Pottery;Iron Age pottery;Pottery sherd;Sarsa-Tomitsa;Saviastian pala;1;TRUE;FALSE;FALSE;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Kampaleima;;;;;Yksi pala röykkiöstä, jossa muuten rautakauden koristelematonta keramiikkaa (:6), silmäkiven vierestä. Tarkoituksella röykkiöön laitettu vanha tavara?;FALSE;;KM 14264_8
IA;853010016;Turku;Kaerla Mulli;KM;16576;8;6716477;3240756;22;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;1;FALSE;FALSE;TRUE;hiekka;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Aaltoviiva;5;8;;;"Neljän viivan muodostama aaltoviiva; musta, pyöreäseinäinen astia, osassa koristelemattomista paloista karstaa";FALSE;;KM 16576_8
IA;932010007;Ylöjärvi;Ahrikkala;KM;6672;9;6850172;3303072;100;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;1;FALSE;FALSE;TRUE;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;9;9;8;9;Koristeettomia saviastianpaloja. Karkea sekoite. Reuna pyöristetty. Mahdollisesti karstaa.;TRUE;;KM 6672_9
IA;1000000171;Laitila;Kylämäki;KM;16852;9;6764470;3210650;15;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;1;TRUE;FALSE;FALSE;hiekka;;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;nuorapainanteita ja aaltoviivaa;8;9;;;Vähintään kuusi nuorapainanneriviä, joiden alla kaksoisviivana aaltoviiva. Vastaavaa koristelua alanrolla :5, mutta siinä neljä nuorapainanneriviä;FALSE;;KM 16852_9
IA;979010006;Pöytyä;Anivehmaanmäki;KM;14196;10;6759038;3251588;55;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;1;TRUE;FALSE;FALSE;Hiekka;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Nuorapainanne;;;;;Hauta XLVII;FALSE;;KM 14196_10
IA;602010010;Kaarina;Myrskylinna;KM;17308;10;6709593;3252085;10;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;FALSE;FALSE;TRUE;;;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;Karstaa tai nokea, suuri saviastia, karkeaa yleiskeramiikkaa;FALSE;;KM 17308_10
IA;680010008;Raisio;Tuomala;KM;19000;10;6718440;3235246;17;Pottery;Iron Age pottery;Pottery sherd;Decorated;saviastian pala;1;TRUE;FALSE;FALSE;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;Uurreviivaa, jolla tehty kulmaviivaa tai aaltoa sekä suoraa viivaa;;;;;Vain ulkopintaa säilynyt, tummapintaista, ruumishauta 1;FALSE;;KM 19000_10
IA;853010016;Turku;Kaerla Mulli;KM;15208;11;6716477;3240756;22;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;1;TRUE;FALSE;FALSE;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;"Kaksoisvinoviiva; ruutu";;;;;Suora kaksoisviiva reunan alla ja suoran viivan alla vinoviivojen / -ruutujen vyöhyke kaksoisviivalla.;FALSE;;KM 15208_11
IA;853010016;Turku;Kaerla Mulli;KM;16576;11;6716477;3240756;22;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;1;TRUE;FALSE;TRUE;hiekka;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Nuorapainanne;;;;;Vain ulkopintaa säilynyt, kaksi nuorapainannetta;FALSE;;KM 16576_11
IA;734010025;Salo;Ketohaka;KM;6658;12;6705524;3287453;;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;FALSE;TRUE;FALSE;kivimurska;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;9;;;;Oranssinpunaisia paloja, karkeasekoitteista, ainakin yksi pala tasapohjaisesta astiasta.;FALSE;;KM 6658_12
IA;853010016;Turku;Kaerla Mulli;KM;15208;12;6716477;3240756;22;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;1;TRUE;FALSE;FALSE;Hiekka;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;"Kolmoisvinoviiva; ristikko";8;;;;"Suora kolmoisviiva, josta lähtee ""jalkoja"" sekä kolmoisviivaristikko. Kolmoisviivaristikkoa myös alanumeroilla :5, :13, :40, :46; 49, :73";FALSE;;KM 15208_12
IA;853010004;Turku;Ristimäki I-II;KM;6746;13;6715057;3243429;20;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;;FALSE;TRUE;FALSE;kivimurska;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;nuorapainanne;9;5;3;5;Paloja erilaisista astioista. Yhdessä palassa ohuen pyöreän reunan alla 3 cm vyöhyke nuorapainanteita. Käyttökeramiikkaa ja myös kiillotettua harmaata keramiikkaa.;FALSE;;KM 6746_13
IA;680010003;Raisio;Käärmekallio;KM;15399;13;6716986;3235627;20;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;1;FALSE;TRUE;FALSE;hiekka;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;aaltoviiva;6;8;;;Tumma, sileä, tasoitettu pinta, samanlaista alanrolla 20;FALSE;;KM 15399_13
IA;400010150;Laitila;Vainionmäki;KM;22964;14;6760640;3211195;18;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;1;TRUE;FALSE;FALSE;hiekka;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;Pieni koristelematon astia, lähes kokonainen;FALSE;;KM 22964_14
IA;538010001;Nousiainen;Isotalo;KM;14666;15;6733920;3234633;;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;1;FALSE;TRUE;FALSE;Kivimurska;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;Profiloitu karstaa, hieman pyöristetty reuna;TRUE;;KM 14666_15
IA;853010004;Turku;Ristimäki I-II;KM;6751;16;6715057;3243429;20;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;;FALSE;TRUE;FALSE;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;Kaksi nuorapainannetta reunan alla, niistä 14 mm alempana kolme nuorapainannetta.;5;7;3;6;Paloja erilaisista astioista, käyttökeramiikkaa ja hienompaa sisältäen kiillotettua tummapintaista. Yhtessä reunapalassa nuorapainanteita.;FALSE;;KM 6751_16
IA;1000000179;Laitila;Venno 1;KM;14415;17;6764758;3213213;17,5;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;1;TRUE;FALSE;FALSE;Hiekka;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;8;;;;Yleiskeramiikkaa, karstaa hieman;TRUE;;KM 14415_17
IA;895010035;Uusikaupunki;Patraistenmäki (Palppa V);KM;17795;17;6759587;3207154;10;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;1;TRUE;FALSE;FALSE;hiekka;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;nuorapainanne;7;10;;;Nuorapainanteita, ainakin 4-5, osa menee vähän miten sattuu, koristelu alkaa 2,5 cm reunan alapuolelta, loivasti profiloitu, astia paksu ja karkeahko;FALSE;;KM 17795_17
IA;895010056;Uusikaupunki;Kalmumäki;KM;14145;18;6755826;3209905;12,5;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;1;TRUE;TRUE;FALSE;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;Vinoviiva kahden suoran kaksoisviivan välissä.;;;;;Runsaasti myös koristelemattomia paloja.;FALSE;;KM 14145_18
IA;895010056;Uusikaupunki;Kalmumäki;KM;14145;18;6755826;3209905;12,5;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;1;TRUE;TRUE;FALSE;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;Vinoviiva kahden suoran kaksoisviivan välissä.;;;;;Runsaasti myös koristelemattomia paloja.;FALSE;;KM 14145_18
IA;50010019;Eura;Harola;KM;14667;18;6784878;3239741;47,5;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;1;TRUE;FALSE;FALSE;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;Pyöreä reikä?? Pyöristetty reuna, raunion 147 keskustasta;FALSE;;KM 14667_18
IA;734010035;Salo;Katajamäki;KM;20251;19;6705416;3287408;35;Pottery;Iron Age pottery;Pottery sherd;Morby;Saviastian pala;1;TRUE;FALSE;FALSE;Kivimurska;;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"Kuoppa; kuopat reunan päällä";8;9;;;Morby tai sitä muistuttava kertsu, eri alanrolla myös st:tä;FALSE;;KM 20251_19
IA;1000000130;Laitila;Kuivala/Hällynen;KM;23085;19;6768200;3212490;17,5;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;1;TRUE;FALSE;FALSE;;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;nuorapainanne, ympyräpainanne;5;;;;Hyvin tiivis sekoite, ainakin neljässä rivissä kaksinkertainen nuorapainanne, joiden yläpuolella (profiilin kaartumisesta päätellen) vierekkäisiä ympyräpainanteita, jotka ehkä tehty korrella.;FALSE;;KM 23085_19
IA;912010031;Sastamala;Tulonen;KM;6671;20;6821354;3289223;65;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;1;FALSE;TRUE;FALSE;kivimurska;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;8;;6;;Koristeettomia saviastianpaloja. Seassa profiloidun astian kappale, siinä reuna kapea ja päältä pyöreä. 2 cm reunan alla profilointi ulospäin, jonka jälkeen astia lähtee kapenemaan. Astioiden pinnat pääosin vaaleanruskeita.;FALSE;;KM 6671_20
IA;734010035;Salo;Katajamäki;KM;6668;21;6705416;3287408;35;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;TRUE;FALSE;FALSE;kivimurska;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;6;;;;Pinnoiltaan ja massaltaan ruskeaa. Karkea sekoite.;FALSE;;KM 6668_21
IA;49010100;Espoo;Dåvits;KM;17105;21;6677477;3375510;20;Pottery;Iron Age pottery;Pottery sherd;Morby;Saviastian pala;1;TRUE;FALSE;FALSE;karkeahko kivimurska;;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;"kolme painannetta ""kissantassu"", pinta naarmutettu";6;;;;lasia;FALSE;;KM 17105_21
IA;734010035;Salo;Katajamäki;KM;6668;22;6705416;3287408;35;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;TRUE;FALSE;FALSE;kivimurska;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;7;;;;Toinen pinta punertava, toinen ruskea. Massa tummanharmaata.;FALSE;;KM 6668_22
IA;853010017;Turku;Hellberg-Tuominen;KM;16626;22;6716230;3240813;20;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;1;FALSE;TRUE;FALSE;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Nuorapainanne;;;;;Neljä nuorapainanneviivaa;FALSE;;KM 16626_22
IA;82010036;Hattula;Myllymäki;KM;6503;23;6788235;3356340;82,5;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;1;FALSE;TRUE;FALSE;Kivimurska;Samotti;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;10;;6;;Karkeasekoitteista rautakauden keramiikkaa. Väri vaihtelee punertavasta tummanharmaaseen. Yhdessä palassa selvää profilointia.;FALSE;;KM 6503_23
IA;433010015;Loppi;Salon kartano 1 (Makasiininmäki);KM;16915;23;6740193;3346699;120;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;1;TRUE;FALSE;FALSE;hiekka;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;nuorapainanne;6;;;;Linkitä! Kuonaa;FALSE;;KM 16915_23
IA;908010008;Valkeakoski;Hiittiänmäki;KM;20900;23;6787921;3339644;90;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;1;TRUE;FALSE;FALSE;hiekka;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;7;;;;Karkea. Sisäpinnalla hieman karstaa;TRUE;;KM 20900_23
IA;50010019;Eura;Harola;KM;14667;24;6784878;3239741;47,5;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;1;FALSE;FALSE;TRUE;Kivimurska;Kivimurska;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;Lähes 400 palaa. Raunio 143 länsipääty.;FALSE;;KM 14667_24
IA;835010029;Raasepori;Lillmalmsbacken;KM;17704;24;6668045;3296715;10;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;1;TRUE;FALSE;FALSE;hiekka;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Kolme tasaleveää suoraa viivaa;5;;;;Hyvin tiivistä, jopa punasavikeramiikkamaista, reuna loivasti profiloitu;FALSE;;KM 17704_24
IA;1000000118;Laitila;Soukainen;KM;22020;24;6767800;3212340;15;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;1;FALSE;TRUE;FALSE;;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;11;13;;;Hyvin karkeaa käyttökeramiikkaa, sisäpinta tummunut ja muutamissa paloissa mahd. vähän karstaa. Olisi kiinnostava ajoittaa nämä!;TRUE;;KM 22020_24
IA;835010029;Raasepori;Lillmalmsbacken;KM;17704;25;6668045;3296715;10;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;1;FALSE;TRUE;FALSE;hiekka;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Kolme tasaleveää  viivaa, astian kyljessä loiva taite näiden alapuolella. Samaa astiaa kuin alanro 24, pala sopii yhteenliimattuihin;4;5;;;Hyvin tiivistä, jopa punasavikeramiikkamaista, reuna loivasti profiloitu;FALSE;;KM 17704_25
IA;853010004;Turku;Ristimäki I-II;KM;6746;26;6715057;3243429;20;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;TRUE;FALSE;FALSE;kivimurska;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;6;;5;;Paloja harmaanruskeista astioista.  Yksi reunapala ja astian pohja. Reuna suora ja päältä pyöreä. Astian pohja ohut vain 6 mm.;FALSE;;KM 6746_26
IA;853010031;Turku;Saramäki;KM;15189;26;6718584;3243430;25;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;1;TRUE;FALSE;FALSE;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Nuorapainanne, kaksi riviä;;;;;vain ulkopinta säilynyt;FALSE;;KM 15189_26
IA;912010031;Sastamala;Tulonen;KM;6671;27;6821354;3289223;65;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;1;FALSE;TRUE;FALSE;kivimurska;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;10;5;5;;Koristeettomia saviastianpaloja. Paloja reunoistaan paksuista ja ohuista paloista. Kolme ohutta reunapalaa, jotka päältä tasaisia. Pinnat pääosin punertavanruskeita;FALSE;;KM 6671_27
IA;853010004;Turku;Ristimäki I-II;KM;6746;27;6715057;3243429;20;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;FALSE;TRUE;FALSE;kivimurska;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;7;;5;6;Paloja useasta astiasta. Useita reunapaloja. Ne pääosin ohut seinäisistä astioista, joissa reuna päältä tasainen. Yksi iso pyöreä pohjapala, jossa pohjan paksuus 7 mm.;FALSE;;KM 6746_27
